dataset,iteration,type,gpt_model,drugs_context,symptom_context,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
2024_tweet_only,0,None,No,False,False,0.04588191211223602,0.5363636363636364,0.5412844036697247,0.5388127853881279,0.9943570517527924,4.0843,236.271,3.917,50
2024_tweet_only,0,None,No,False,False,0.041772618889808655,0.6116504854368932,0.5779816513761468,0.5943396226415093,0.9949754570401576,4.0647,237.409,3.936,50
2024_tweet_only,0,None,No,False,False,0.04428840056061745,0.6116504854368932,0.5779816513761468,0.5943396226415093,0.9950527577010784,4.0591,237.74,3.942,50
2024_tweet_only,0,None,No,False,False,0.042832206934690475,0.5641025641025641,0.6055045871559633,0.5840707964601769,0.9949754570401576,4.0641,237.442,3.937,50
2024_tweet_only,0,None,No,False,False,0.04756123200058937,0.6444444444444445,0.5321100917431193,0.5829145728643217,0.9948595060487768,4.0721,236.98,3.929,50
2024_tweet_only,0,None,No,False,False,0.0420599989593029,0.6138613861386139,0.5688073394495413,0.5904761904761905,0.995130058361999,4.0594,237.721,3.941,50
2024_tweet_only,0,None,No,False,False,0.042944010347127914,0.5636363636363636,0.5688073394495413,0.5662100456621004,0.994666254396475,4.0752,236.795,3.926,50
2024_tweet_only,0,None,No,False,False,0.04242563247680664,0.5384615384615384,0.5779816513761468,0.5575221238938053,0.9944730027441736,4.0746,236.83,3.927,50
2024_tweet_only,0,None,No,False,False,0.04803886264562607,0.62,0.5688073394495413,0.5933014354066987,0.9948595060487768,4.0587,237.76,3.942,50
2024_tweet_only,0,None,No,False,False,0.03579335659742355,0.5396825396825397,0.6238532110091743,0.5787234042553191,0.9948595060487768,4.0626,237.53,3.938,50
2024_tweet_only,0,None,No,False,False,0.04443855956196785,0.5304347826086957,0.5596330275229358,0.5446428571428571,0.9943184014223322,4.092,235.826,3.91,50
2024_tweet_only,0,None,No,False,False,0.051122184842824936,0.5882352941176471,0.5504587155963303,0.5687203791469195,0.9944343524137133,4.0561,237.913,3.945,50
